Date,Rot,VH,Team,1st,2nd,Final,Open,Close,ML,2H,,,,
107,739,V,UNLV,35,36,71,145,146.5,400,77,,,,
107,740,H,ColoradoState,34,40,74,7,10.5,-500,6.5,,,,
107,741,V,MurrayState,38,30,68,2,4,-190,1,,,,
107,742,H,EasternIllinois,33,41,74,141.5,140,170,74.5,,,,
107,743,V,MontanaState,44,35,79,135.5,137,160,75.5,,,,
107,744,H,No.Colorado,37,30,67,3.5,3.5,-180,3.5,,,,
107,747,V,IdahoU,35,45,80,145,142.5,650,75,,,,
107,748,H,SouthernUtah,47,38,85,13,14,-1000,4.5,,,,
107,749,V,PortlandU,43,21,64,145.5,147.5,1200,79.5,,,,
107,750,H,SanFrancisco,41,47,88,17,17.5,-3000,10,,,,
107,751,V,TennMartin,30,32,62,143,141.5,220,74.5,,,,
107,752,H,TennesseeState,33,41,74,5.5,6,-260,3,,,,
107,753,V,WashingtonU,21,54,75,133.5,136.5,380,73.5,,,,
107,754,H,Stanford,38,53,91,9.5,10,-460,1.5,,,,
107,755,V,USC,35,52,87,142,138,160,74.5,,,,
107,756,H,Arizona,34,39,73,3.5,4,-180,3,,,,
107,757,V,Illinois,28,53,81,6,6.5,-260,7.5,,,,
107,758,H,Northwestern,43,13,56,149.5,148,220,78.5,,,,
107,759,V,Nevada,28,32,60,136.5,136.5,700,73,,,,
107,760,H,SanDiegoState,32,33,65,12,13.5,-1100,7,,,,
107,761,V,WashingtonState,31,40,71,129.5,3,-145,0.5,,,,
107,762,H,California,28,32,60,1,128.5,125,69,,,,
107,763,V,UCLA,28,37,81,1,5,-200,4.5,,,,
107,764,H,ArizonaState,30,35,75,150.5,143,175,75,,,,
107,765,V,Oregon,31,41,72,140.5,141.5,150,76,,,,
107,766,H,Colorado,33,46,79,2.5,3.5,-170,2,,,,
107,767,V,BYU,29,40,69,164.5,163.5,1100,86,,,,
107,768,H,Gonzaga,52,34,86,18,17,-2500,4.5,,,,
107,307021,V,CentralConn,28,40,68,165,166.5,600,85.5,,,,
107,307022,H,Bryant,52,41,93,12.5,12,-900,3,,,,
107,307025,V,St.FrancisPA,39,36,75,151,154.5,100,82.5,,,,
107,307026,H,LongIsland,38,40,78,3,1,-120,1.5,,,,
107,307027,V,MountStMarys,39,16,55,3,134.5,130,72,,,,
107,307028,H,St.FrancisNY,31,39,70,137,2,-150,4,,,,
107,307029,V,SacredHeart,46,35,90,131,128,150,71.5,,,,
107,307030,H,Merrimack,36,45,97,3,3.5,-170,2.5,,,,
108,829,V,Manhattan,33,31,79,131.5,131,130,72,,,,
108,830,H,Quinnipiac,37,27,84,5.5,3,-150,1,,,,
108,831,V,Rider,33,43,76,138,138,240,73.5,,,,
108,832,H,Niagara,35,35,70,8,6.5,-280,3.5,,,,
108,837,V,Oakland,34,37,81,151,1.5,-135,1.5,,,,
108,838,H,WiscGreenBay,33,38,84,2.5,149.5,115,77.5,,,,
108,841,V,GeorgiaSouthern,39,24,63,134,131.5,115,71,,,,
108,842,H,AppalachianSt,29,37,66,5.5,2,-135,4,,,,
108,843,V,SouthAlabama,36,29,65,152,146.5,175,78.5,,,,
108,844,H,CoastalCarolina,38,40,78,5,4.5,-200,2,,,,
108,845,V,Ohio,32,46,78,147.5,146.5,160,1.5,,,,
108,846,H,Toledo,48,47,95,5.5,4.5,-180,78.5,,,,
108,847,V,ArkansasLR,31,33,64,3.5,149.5,-110,78.5,,,,
108,848,H,ULLafayette,29,37,66,150,pk,-110,0.5,,,,
108,849,V,YoungstownState,39,35,74,144.5,146.5,525,78,,,,
108,850,H,WrightState,31,41,72,12.5,11.5,-750,9.5,,,,
108,851,V,IllinoisChicago,36,45,89,2,2.5,-140,3.5,,,,
108,852,H,IPFW,43,38,96,143.5,146,120,79,,,,
108,853,V,UTArlington,42,35,77,6,5.5,-240,74.5,,,,
108,854,H,ULMonroe,26,38,64,136.5,139.5,200,1.5,,,,
108,855,V,FlaAtlantic,37,30,67,135.5,135.5,270,73,,,,
108,856,H,OldDominion,40,31,71,8,7.5,-330,3.5,,,,
108,857,V,NorthTexas,38,39,77,6,6,-260,1.5,,,,
108,858,H,TexSanAntonio,28,42,70,144,144.5,220,75.5,,,,
108,859,V,Purdue,16,39,55,144,140.5,210,1.5,,,,
108,860,H,MichiganState,31,23,54,4,6,-250,71.5,,,,
108,861,V,FloridaIntl,32,36,68,148,2.5,-145,77.5,,,,
108,862,H,MiddleTennSt,24,31,55,1,150.5,125,1,,,,
108,863,V,Hawaii,30,58,88,131,129,210,70.5,,,,
108,864,H,CalRiverside,26,57,83,6.5,5.5,-250,5.5,,,,
108,865,V,NorthernKentucky,22,22,44,136.5,138.5,105,2.5,,,,
108,866,H,ClevelandState,34,24,58,3,2,-125,73,,,,
108,869,V,SouthernMiss,31,29,60,132.5,132,700,71.5,,,,
108,870,H,UAB,40,32,72,16,13,-1100,5,,,,
108,873,V,LongBeachState,51,31,82,150.5,153,100,82.5,,,,
108,874,H,CSFullerton,36,44,80,2.5,1,-120,4,,,,
108,875,V,CaliforniaBaptist,27,23,50,152.5,149,150,3,,,,
108,876,H,UtahValley,45,32,77,1,3.5,-170,78,,,,
108,877,V,AirForce,40,29,69,131.5,132.5,1300,70.5,,,,
108,878,H,BoiseState,33,47,80,18.5,18,-3500,13,,,,
108,879,V,SouthDakota,40,26,66,1,2,-135,69,,,,
108,880,H,UMKC,26,38,64,131,130,115,3,,,,
108,881,V,LouisianaTech,28,36,64,146.5,143,280,75.5,,,,
108,882,H,WesternKentucky,31,35,66,6,8,-340,4,,,,
108,883,V,GrandCanyon,31,44,75,9.5,10,-600,6,,,,
108,884,H,TarletonSt,31,41,72,137.5,134,450,71.5,,,,
108,885,V,NebraskaOmaha,26,43,69,136,136.5,290,72,,,,
108,886,H,NorthDakotaState,36,35,71,9,7.5,-350,1.5,,,,
108,887,V,NorthDakota,33,39,72,148,147.5,400,79,,,,
108,888,H,OralRoberts,37,34,71,11,9.5,-500,4.5,,,,
108,889,V,WesternIllinois,28,49,77,156,154.5,1100,80,,,,
108,890,H,SouthDakotaState,41,42,83,18,18,-2500,7,,,,
108,891,V,SanJoseState,45,19,64,151.5,151,800,82,,,,
108,892,H,FresnoState,42,37,79,13.5,14,-1400,9.5,,,,
108,893,V,Dayton,32,40,89,129.5,127,265,69,,,,
108,894,H,Davidson,31,41,78,5.5,7,-320,4.5,,,,
108,895,V,Rice,44,45,89,140,144,320,77.5,,,,
108,896,H,UTEP,55,46,101,7.5,8,-380,2.5,,,,
108,897,V,CalPolySLO,19,30,49,132,132.5,700,,,,,
108,898,H,CSBakersfield,30,32,62,13.5,13,-1100,,,,,
108,899,V,UtahState,45,37,82,14,15,-1500,4,,,,
108,900,H,NewMexico,18,28,46,138.5,135.5,850,72,,,,
108,901,V,IUPUI,38,32,70,142.5,141.5,200,78,,,,
108,902,H,WiscMilwaukee,44,50,94,7,6,-240,1.5,,,,
108,307041,V,St.FrancisPA,25,33,58,150,154,125,79,,,,
108,307042,H,LongIsland,28,43,71,1.5,2.5,-145,1,,,,
108,307043,V,SacredHeart,26,42,68,136.5,137.5,175,71.5,,,,
108,307044,H,Merrimack,32,30,62,4.5,4.5,-200,1,,,,
108,307045,V,MountStMarys,28,27,55,137,131.5,125,68,,,,
108,307046,H,St.FrancisNY,26,41,67,1,2,-145,2,,,,
108,307047,V,CentralConn,32,32,64,164.5,167.5,700,86,,,,
108,307048,H,Bryant,37,39,76,13,13.5,-1100,6.5,,,,
108,307049,V,KennesawSt,30,33,63,128.5,127.5,1400,67.5,,,,
108,307050,H,Liberty,31,38,69,20,19.5,-4000,11.5,,,,
108,307051,V,Stetson,39,47,86,141.5,141,135,76.5,,,,
108,307052,H,NorthAlabama,37,40,77,2.5,3,-155,3,,,,
108,307055,V,Lipscomb,35,42,77,141,138.5,125,74,,,,
108,307056,H,Bellarmine,34,38,72,3.5,2,-145,2,,,,
108,307057,V,NorthFlorida,32,33,65,1,142.5,135,75.5,,,,
108,307058,H,Jacksonville,34,32,66,142,2.5,-155,1.5,,,,
109,601,V,St.Johns,39,40,79,160,156,600,83.5,,,,
109,602,H,Creighton,56,41,97,13.5,11,-900,2.5,,,,
109,603,V,WakeForest,33,35,68,145,143.5,750,75.5,,,,
109,604,H,Duke,37,42,79,13.5,13.5,-1200,7,,,,
109,605,V,MiamiFlorida,31,33,64,144,141,240,74.5,,,,
109,606,H,NCState,32,27,59,6,6.5,-280,4,,,,
109,607,V,Alabama,37,57,94,4,4,-170,2,,,,
109,608,H,Auburn,36,54,90,150,153,150,82,,,,
109,611,V,Richmond,35,42,77,6,5,-220,1,,,,
109,612,H,GeorgeMason,26,31,57,146,143,190,76,,,,
109,615,V,OhioState,42,37,79,141,137,160,74,,,,
109,616,H,Rutgers,30,38,68,2.5,4,-180,4.5,,,,
109,617,V,IUPUI,38,25,63,146,146.5,260,78.5,,,,
109,618,H,WiscMilwaukee,40,31,71,7,7,-310,4,,,,
109,619,V,Hofstra,21,35,56,1,2,-130,4,,,,
109,620,H,Northeastern,30,37,67,139.5,140.5,110,72.5,,,,
109,623,V,NoIllinois,24,34,58,130,130,240,69,,,,
109,624,H,MiamiOhio,40,30,70,7.5,6.5,-280,0.5,,,,
109,625,V,Texas,36,36,72,1,140.5,105,0.5,,,,
109,626,H,WestVirginia,40,30,70,139,1.5,-125,76,,,,
109,627,V,Drexel,36,24,60,130,129,115,69,,,,
109,628,H,CollCharleston,31,30,61,1,2,-135,2.5,,,,
109,629,V,Chattanooga,37,50,87,6.5,6,-280,3.5,,,,
109,630,H,TheCitadel,36,56,92,156.5,159,240,82.5,,,,
109,631,V,SouthFlorida,25,44,69,130,1,100,1,,,,
109,632,H,EastCarolina,26,37,63,pk,129.5,-120,68.5,,,,
109,633,V,MississippiSt,36,48,84,4.5,4,-170,2.5,,,,
109,634,H,Vanderbilt,35,46,81,137,137.5,150,74.5,,,,
109,637,V,Tennessee,37,31,68,8.5,10.5,-650,4,,,,
109,638,H,TexasA&M,30,24,54,127,128.5,475,68.5,,,,
109,643,V,RhodeIsland,40,43,83,137,139.5,220,76,,,,
109,644,H,VaCommonwealth,40,28,68,5.5,6,-260,4,,,,
109,645,V,Fordham,18,27,45,128,128,750,65,,,,
109,646,H,Duquesne,24,24,48,14,13.5,-1200,6,,,,
109,647,V,MissouriSt,41,40,81,2,3.5,-170,1.5,,,,
109,648,H,Valparaiso,37,31,68,143,144,150,77,,,,
109,649,V,IdahoState,46,30,76,135,1.5,-125,71.5,,,,
109,650,H,NorthernArizona,25,45,70,1,133,105,3,,,,
109,651,V,IdahoU,33,34,67,147,147,750,78.5,,,,
109,652,H,SouthernUtah,43,40,83,14,14,-1200,6,,,,
109,653,V,SetonHall,40,36,76,3.5,4,-170,78.5,,,,
109,654,H,Depaul,28,40,68,149,148.5,150,1.5,,,,
109,655,V,Virginia,29,32,61,7.5,9,-450,4.5,,,,
109,656,H,BostonCollege,26,23,49,130.5,131,375,69.5,,,,
109,657,V,MontanaState,29,39,76,139,137.5,125,1.5,,,,
109,658,H,No.Colorado,40,28,74,2,3.5,-145,73.5,,,,
109,659,V,Delaware,36,26,62,139,135,105,72,,,,
109,660,H,William&Mary,31,36,67,1.5,1,-125,2,,,,
109,661,V,IllinoisState,27,21,48,134,135,175,70.5,,,,
109,662,H,Evansville,26,31,57,3,5,-200,3.5,,,,
109,663,V,Marist,37,27,64,143.5,140.5,375,76,,,,
109,664,H,Monmouth,42,38,80,7,9,-450,4,,,,
109,665,V,Akron,30,29,59,6,6,-230,4.5,,,,
109,666,H,EasternMichigan,37,34,71,142,144,195,76.5,,,,
109,667,V,WashingtonU,32,46,78,132.5,133,125,1.5,,,,
109,668,H,California,40,44,84,1.5,2.5,-145,72,,,,
109,669,V,YoungstownState,26,29,55,145.5,144,500,77,,,,
109,670,H,WrightState,49,44,93,11,11,-700,1.5,,,,
109,671,V,Baylor,27,40,67,12,12.5,-1000,8,,,,
109,672,H,TCU,28,21,49,143,143.5,650,74.5,,,,
109,673,V,SouthAlabama,27,42,69,146.5,145,190,2,,,,
109,674,H,CoastalCarolina,48,35,83,5,5,-220,77,,,,
109,677,V,Georgia,37,32,69,158,160,375,85.5,,,,
109,678,H,Arkansas,43,56,99,8.5,9,-450,3.5,,,,
109,679,V,JacksonvilleSt,26,29,55,1.5,3,-145,2,,,,
109,680,H,MoreheadState,29,27,56,126,128.5,125,69,,,,
109,681,V,WesternMichigan,27,27,54,137,139.5,500,73.5,,,,
109,682,H,KentState,27,53,80,11,11.5,-700,7,,,,
109,683,V,Manhattan,23,22,45,130,130.5,110,67.5,,,,
109,684,H,Quinnipiac,24,18,42,2.5,2,-130,1,,,,
109,685,V,Rider,29,26,55,139.5,136.5,220,71,,,,
109,686,H,Niagara,23,43,66,6,6,-260,4.5,,,,
109,687,V,NorthTexas,34,35,69,6.5,5.5,-250,2.5,,,,
109,688,H,TexSanAntonio,31,46,77,143.5,143.5,210,76,,,,
109,689,V,LaSalle,21,46,67,146,146.5,210,2,,,,
109,690,H,Massachusetts,45,38,83,4,6,-250,77.5,,,,
109,691,V,UNLV,36,44,80,146,146,260,77.5,,,,
109,692,H,ColoradoState,39,44,83,7,7,-310,3.5,,,,
109,693,V,GeorgiaSouthern,42,29,71,131.5,130.5,100,72,,,,
109,694,H,AppalachianSt,37,40,77,2,1.5,-120,2,,,,
109,695,V,TexasTech,54,37,91,6,8.5,-380,0.5,,,,
109,696,H,IowaState,30,34,64,134,133.5,320,73,,,,
109,697,V,Siena,40,34,74,9,9.5,-500,2.5,,,,
109,698,H,Fairfield,27,31,58,130,127.5,400,70.5,,,,
109,699,V,Tulane,25,25,50,128,129,1100,68.5,,,,
109,700,H,HoustonU,37,34,71,19,17,-2500,6.5,,,,
109,703,V,Connecticut,33,39,72,4,1,-125,68.5,,,,
109,704,H,Butler,28,32,60,130.5,128.5,105,1,,,,
109,705,V,Oklahoma,33,26,59,145,145,250,77,,,,
109,706,H,Kansas,31,32,63,6.5,7,-300,5.5,,,,
109,707,V,BowlingGreen,44,49,93,5.5,6,-260,83,,,,
109,708,H,CentralMichigan,29,36,65,159,157.5,220,0.5,,,,
109,709,V,IllinoisChicago,23,32,55,2.5,149.5,-110,3.5,,,,
109,710,H,IPFW,37,51,88,149,pk,-110,78.5,,,,
109,713,V,UTArlington,39,36,75,6.5,5.5,-260,3.5,,,,
109,714,H,ULMonroe,38,36,74,139,138,220,73.5,,,,
109,715,V,FloridaIntl,28,28,56,3,4,-190,5.5,,,,
109,716,H,MiddleTennSt,42,25,67,144.5,142.5,170,76.5,,,,
109,717,V,ArkansasLR,32,36,78,2,2,-135,3.5,,,,
109,718,H,ULLafayette,42,26,76,147,147,115,78.5,,,,
109,719,V,BallState,31,38,69,150,153,210,80.5,,,,
109,720,H,Buffalo,33,53,86,6,5.5,-250,3.5,,,,
109,721,V,Kentucky,35,41,76,141,139,175,73,,,,
109,722,H,Florida,29,29,58,5.5,4,-200,3.5,,,,
109,723,V,AustinPeay,35,39,74,149,145.5,100,77.5,,,,
109,724,H,EasternIllinois,29,42,71,2.5,1,-120,1.5,,,,
109,725,V,Oakland,45,33,78,1.5,1.5,-130,79,,,,
109,726,H,WiscGreenBay,38,49,87,148.5,144.5,110,1.5,,,,
109,727,V,SouthernMiss,22,36,58,131.5,130.5,750,69,,,,
109,728,H,UAB,28,34,62,14,13,-1200,6.5,,,,
109,731,V,TennMartin,34,35,69,152,150.5,1200,79.5,,,,
109,732,H,Belmont,38,51,89,20,19,-3000,10,,,,
109,733,V,WashingtonState,30,30,60,132,134.5,270,73,,,,
109,734,H,Stanford,41,34,75,8.5,7,-330,1.5,,,,
109,739,V,OklahomaState,33,37,70,7.5,9,-420,2.5,,,,
109,740,H,KansasState,24,30,54,141,139.5,350,72.5,,,,
109,745,V,TennesseeTech,41,39,80,146,149,475,80,,,,
109,746,H,EasternKentucky,44,46,90,11,10,-650,5.5,,,,
109,749,V,FlaAtlantic,29,26,55,135.5,134,250,71.5,,,,
109,750,H,OldDominion,26,38,64,7.5,6.5,-300,5.5,,,,
109,753,V,LouisianaTech,38,25,63,140.5,141,240,72.5,,,,
109,754,H,WesternKentucky,24,34,58,7,6,-280,6,,,,
109,755,V,SantaClara,31,35,66,126,129,375,70.5,,,,
109,756,H,SaintMarysCA,30,34,64,7.5,9,-450,5.5,,,,
109,757,V,NorthernKentucky,29,28,71,129.5,132,125,70,,,,
109,758,H,ClevelandState,31,26,74,4,2.5,-145,1,,,,
109,759,V,CaliforniaBaptist,30,47,77,146,146,180,76,,,,
109,760,H,UtahValley,30,51,81,4,5,-210,3,,,,
109,763,V,LongBeachState,33,32,72,152.5,154,115,79.5,,,,
109,764,H,CSFullerton,21,44,75,1.5,2,-135,3.5,,,,
109,765,V,Georgetown,30,39,69,145,149.5,425,77.5,,,,
109,766,H,Syracuse,43,31,74,10,9.5,-550,2.5,,,,
109,767,V,SouthDakota,34,34,68,1,1,-120,70,,,,
109,768,H,UMKC,33,29,62,130.5,129.5,100,0.5,,,,
109,769,V,Gonzaga,56,60,116,33.5,32.5,-,13.5,,,,
109,770,H,PortlandU,35,53,88,166,162,-,86,,,,
109,771,V,GrandCanyon,29,30,59,8,8.5,-420,5.5,,,,
109,772,H,TarletonSt,29,19,48,136.5,134.5,350,71.5,,,,
109,773,V,NebraskaOmaha,34,32,66,136.5,135,270,73.5,,,,
109,774,H,NorthDakotaState,41,39,80,7,7.5,-330,2.5,,,,
109,775,V,WesternIllinois,35,28,63,158,154,1000,81.5,,,,
109,776,H,SouthDakotaState,40,52,92,16,16,-2000,8.5,,,,
109,777,V,NorthDakota,27,30,57,147.5,147,375,77,,,,
109,778,H,OralRoberts,44,30,74,8.5,8.5,-450,1.5,,,,
109,781,V,Nevada,31,36,67,135,135.5,500,73,,,,
109,782,H,SanDiegoState,34,35,69,11,11,-700,5.5,,,,
109,783,V,Rice,34,37,71,148.5,147.5,330,78.5,,,,
109,784,H,UTEP,34,34,68,8,8.5,-400,5.5,,,,
109,785,V,UCLA,41,40,81,139,137.5,135,74.5,,,,
109,786,H,Arizona,41,35,76,2.5,3.5,-155,3,,,,
109,789,V,Oregon,33,46,79,4,3,-150,4.5,,,,
109,790,H,UtahU,43,30,73,140,139,130,75.5,,,,
109,791,V,CalPolySLO,23,27,50,129,128.5,650,67.5,,,,
109,792,H,CSBakersfield,32,35,67,13,12,-1000,4.5,,,,
109,795,V,CalIrvine,24,55,79,5.5,7,-270,6,,,,
109,796,H,UCSanDiego,28,37,65,135.5,136,230,72.5,,,,
109,797,V,LSU,39,36,75,150,149,115,76,,,,
109,798,H,Mississippi,21,40,61,1.5,2.5,-135,5.5,,,,
109,799,V,Wofford,15,33,48,142,141.5,160,70.5,,,,
109,800,H,NCGreensboro,16,29,45,5,4,-180,3,,,,
109,307071,V,Hartford,34,28,62,135,136,115,73.5,,,,
109,307072,H,UMassLowell,36,35,71,2.5,2.5,-135,0.5,,,,
109,307073,V,MDBaltimoreCo,38,31,69,135,134,-115,72.5,,,,
109,307074,H,NewHampshire,26,28,54,1.5,pk,-105,3.5,,,,
109,307075,V,MorganState,48,30,78,133.5,137,160,74.5,,,,
109,307076,H,NorfolkSt,32,42,74,3.5,4,-180,5.5,,,,
109,307077,V,Maine,32,22,54,130.5,129.5,450,70,,,,
109,307078,H,NJIT,29,34,63,11.5,9.5,-600,5.5,,,,
109,307079,V,Vermont,44,32,76,10,12,-800,4,,,,
109,307080,H,Binghamton,30,30,60,137.5,134.5,550,73.5,,,,
109,307081,V,Navy,34,35,69,3.5,3,-155,73.5,,,,
109,307082,H,Lehigh,27,34,61,139.5,141,135,0.5,,,,
109,307083,V,Army,45,38,83,4.5,5.5,-250,1.5,,,,
109,307084,H,HolyCross,38,30,68,140.5,143,210,78,,,,
109,307085,V,NCAsheville,43,28,71,4,3.5,-160,1.5,,,,
109,307086,H,Hampton,36,37,73,148.5,149.5,140,79.5,,,,
109,307087,V,HoustonBaptist,30,35,65,150.5,153,230,78.5,,,,
109,307088,H,Lamar,30,41,71,7,7,-270,4,,,,
109,307089,V,Lafayette,46,37,83,147,147.5,130,78,,,,
109,307090,H,Bucknell,25,35,60,2.5,2,-150,2.5,,,,
109,307091,V,Radford,49,30,79,1,2.5,-150,73.5,,,,
109,307092,H,CharlestonSou,40,24,64,127.5,126.5,130,2,,,,
109,307093,V,SamHoustonSt,51,40,91,154.5,156,110,85,,,,
109,307094,H,CentralArkansas,39,41,80,pk,1,-130,3.5,,,,
109,307095,V,NorthwesternSt,37,41,78,158.5,156,105,81,,,,
109,307096,H,McNeeseState,35,40,75,pk,2,-125,2,,,,
109,307097,V,KennesawSt,30,17,47,128,125,1100,68,,,,
109,307098,H,Liberty,36,40,76,17.5,18,-2500,10,,,,
109,307099,V,Lipscomb,37,28,65,141,139.5,115,74,,,,
109,307100,H,Bellarmine,29,29,58,1,2.5,-135,2.5,,,,
109,307103,V,NorthFlorida,48,22,70,141,140,105,75.5,,,,
109,307104,H,Jacksonville,29,39,68,2,2,-125,4,,,,
109,307105,V,Colgate,53,33,86,2,4,-160,79,,,,
109,307106,H,BostonU,42,37,79,146.5,149,140,pk,,,,
109,307109,V,AlbanyNY,33,31,64,150.5,146,270,78,,,,
109,307110,H,St.Josephs,34,33,67,7,8,-330,4,,,,
109,307111,V,SELouisiana,32,35,67,141.5,143,425,77,,,,
109,307112,H,NichollsState,44,43,87,9.5,10,-550,2.5,,,,
109,307113,V,Campbell,24,40,64,136.5,1.5,-130,2.5,,,,
109,307114,H,Longwood,29,29,58,pk,133.5,110,67.5,,,,
109,307115,V,AlabamaState,34,48,82,128.5,130,220,69.5,,,,
109,307116,H,ArkPineBluff,35,56,91,6,5.5,-260,3,,,,
109,307119,V,Southern,23,38,61,137.5,136.5,110,0.5,,,,
109,307120,H,Grambling,28,27,55,1.5,2,-130,70.5,,,,
109,307121,V,IncarnateWord,25,39,64,140.5,140.5,160,2.5,,,,
109,307122,H,NewOrleansU,40,46,86,4.5,4.5,-180,74.5,,,,
109,307123,V,Stetson,28,33,66,140,143,-110,1.5,,,,
109,307124,H,NorthAlabama,33,28,73,1,1,-110,75,,,,
109,307125,V,GardnerWebb,24,41,65,158.5,158,650,82.5,,,,
109,307126,H,Winthrop,35,40,75,12,12,-1000,4.5,,,,
110,811,V,Providence,34,39,73,140.5,137.5,160,75,,,,
110,812,H,Xavier,35,39,74,3.5,4,-180,2.5,,,,
110,815,V,Drexel,39,29,68,129.5,2,-135,68.5,,,,
110,816,H,CollCharleston,29,44,73,pk,128.5,115,2,,,,
110,817,V,MissouriSt,38,40,78,2,3.5,-170,75.5,,,,
110,818,H,Valparaiso,29,39,68,143,143.5,150,1,,,,
110,821,V,IllinoisState,32,41,73,131,130,200,69.5,,,,
110,822,H,Evansville,30,38,68,4,5.5,-240,4.5,,,,
110,823,V,Marist,24,38,62,142.5,142,320,75,,,,
110,824,H,Monmouth,39,33,72,8.5,8,-380,0.5,,,,
110,825,V,Minnesota,37,34,71,164,160.5,450,85,,,,
110,826,H,Iowa,39,47,86,9.5,10.5,-600,6,,,,
110,827,V,Siena,34,41,75,8.5,9,-450,4.5,,,,
110,828,H,Fairfield,31,37,68,128.5,126,375,67.5,,,,
110,829,V,Bradley,36,36,72,138.5,137,120,73,,,,
110,830,H,NorthernIowa,36,42,78,pk,2.5,-140,1.5,,,,
110,831,V,Cincinnati,29,47,76,141.5,142.5,115,75,,,,
110,832,H,WichitaState,30,52,82,2.5,2,-135,1,,,,
110,833,V,IndianaU,46,38,84,6.5,6.5,-260,1,,,,
110,834,H,Nebraska,34,42,76,139.5,139,220,75,,,,
110,835,V,NotreDame,42,21,63,139.5,139.5,245,75.5,,,,
110,836,H,VirginiaTech,35,42,77,6.5,6.5,-290,6,,,,
110,839,V,SanJoseState,25,40,65,150.5,150,750,77.5,,,,
110,840,H,FresnoState,41,39,80,14,14,-1200,4.5,,,,
110,841,V,Maryland,32,34,66,147.5,145.5,450,77,,,,
110,842,H,Illinois,34,29,63,11,10.5,-600,5.5,,,,
110,843,V,LoyolaChicago,35,36,71,7.5,8,-360,2,,,,
110,844,H,IndianaState,27,49,76,137.5,136.5,300,72,,,,
110,845,V,SanFrancisco,35,25,60,3,3.5,-170,4.5,,,,
110,846,H,LoyolaMarymount,44,24,68,139,143.5,150,78.5,,,,
110,307141,V,MDBaltimoreCo,29,39,68,133.5,2.5,-145,3,,,,
110,307142,H,NewHampshire,35,31,66,pk,133,125,70.5,,,,
110,307143,V,NCAsheville,45,40,85,2.5,4,-180,75.5,,,,
110,307144,H,Hampton,26,51,77,148.5,145.5,160,3.5,,,,
110,307145,V,GardnerWebb,46,37,83,156.5,155.5,500,83,,,,
110,307146,H,Winthrop,40,51,91,11.5,12,-700,8.5,,,,
110,307147,V,Hartford,31,44,75,135.5,137,135,70.5,,,,
110,307148,H,UMassLowell,25,33,58,3.5,3,-155,4,,,,
110,307149,V,MorganState,36,49,85,138.5,139,135,75,,,,
110,307150,H,NorfolkSt,36,53,89,3.5,3,-155,1.5,,,,
110,307151,V,Maine,18,27,45,127.5,126.5,425,63.5,,,,
110,307152,H,NJIT,18,23,41,10,9,-550,6,,,,
110,307153,V,Vermont,43,41,84,11,13.5,-1200,4,,,,
110,307154,H,Binghamton,22,22,44,136.5,135.5,750,71.5,,,,
110,307155,V,HolyCross,31,39,70,143,146,600,76.5,,,,
110,307156,H,Army,37,24,61,11.5,10.5,-900,3.5,,,,
110,307157,V,Radford,24,44,68,3,4.5,-190,2,,,,
110,307158,H,CharlestonSou,20,28,48,128.5,131.5,170,67.5,,,,
110,307159,V,Lehigh,35,23,58,140,137.5,260,73,,,,
110,307160,H,Navy,35,38,73,8.5,7,-310,4,,,,
110,307161,V,Bucknell,39,37,76,147.5,146.5,240,80,,,,
110,307162,H,Lafayette,45,42,87,6.5,6.5,-280,2.5,,,,
110,307163,V,Campbell,36,33,69,1,1.5,-140,70,,,,
110,307164,H,Longwood,28,50,78,135.5,132.5,120,0.5,,,,
110,307165,V,Colgate,36,53,89,2,5.5,-240,77.5,,,,
110,307166,H,BostonU,24,21,45,149.5,152,200,0.5,,,,
110,307167,V,SoCarolinaSt,33,35,68,140.5,140,1100,74.5,,,,
110,307168,H,FloridaA&M,32,38,70,16,16.5,-2500,9.5,,,,
111,861,V,Temple,34,34,68,141.5,143,600,76.5,,,,
111,862,H,SMU,37,42,79,12,12.5,-900,7,,,,
111,863,V,Colorado,27,38,65,2.5,2.5,-145,4.5,,,,
111,864,H,UtahU,37,21,58,136.5,138,125,74.5,,,,
111,865,V,Connecticut,33,27,60,4.5,4,-240,2.5,,,,
111,866,H,Depaul,30,23,53,141.5,140,200,74,,,,
111,867,V,LoyolaChicago,27,31,58,6.5,8.5,-350,4.5,,,,
111,868,H,IndianaState,24,24,48,138.5,137.5,290,71,,,,
111,869,V,Bradley,33,42,75,137.5,2,-135,1.5,,,,
111,870,H,NorthernIowa,33,40,73,2,137.5,115,73.5,,,,
111,871,V,BoiseState,43,40,83,8.5,7.5,-340,2.5,,,,
111,872,H,Wyoming,35,25,60,149,149,280,80,,,,
111,307183,V,TexasSouthern,28,39,67,144,146,105,,,,,
111,307184,H,PrairieViewA&M,40,33,73,pk,2,-125,,,,,
112,601,V,Buffalo,38,47,85,8.5,9,-500,4,,,,
112,602,H,WesternMichigan,32,37,69,144,150,400,80,,,,
112,603,V,Akron,31,34,65,8.5,8.5,-420,5,,,,
112,604,H,NoIllinois,28,39,67,133.5,134.5,350,72.5,,,,
112,605,V,KentState,48,46,94,5.5,8,-350,4.5,,,,
112,606,H,CentralMichigan,45,40,85,153.5,155,290,85,,,,
112,607,V,MiamiOhio,29,32,61,144,141.5,400,75.5,,,,
